Data Caixa,CodO,Credito,CodD,Debito,Extrato, Valor 
18-Jul-16,20201,Nubank,40301,Combustivel & Oleo,,130
18-Jul-16,20201,Nubank,40301,Combustivel & Oleo,,73.1
19-Jul-16,10103,Conta Corrente Itau,40705,Outras de Viagens,DOC INT 896357,25
19-Jul-16,10103,Conta Corrente Itau,40701,Translado,DOC INT 896357,150
19-Jul-16,20201,Nubank,40202,Alimentacao Trabalho,,23.6
19-Jul-16,20201,Nubank,40301,Combustivel & Oleo,,136.23
19-Jul-16,20201,Nubank,40202,Alimentacao Trabalho,,21.8
19-Jul-16,20201,Nubank,40503,Conveniencia,,17.5
20-Jul-16,20201,Nubank,40204,Lanches e Refeicoes,,60
20-Jul-16,20201,Nubank,40204,Lanches e Refeicoes,,17.5
21-Jul-16,20201,Nubank,40202,Alimentacao Trabalho,,70
22-Jul-16,20201,Nubank,40202,Alimentacao Trabalho,,24
22-Jul-16,20201,Nubank,40705,Outras Despesas,,20
22-Jul-16,20201,Nubank,40206,Cafes,,13.5
22-Jul-16,20201,Nubank,40503,Conveniencia,,8.5
23-Jul-16,20203,Cartao Itau VISA,40701,Translado,POSTO BOLA PESADA,125.43
25-Jul-16,20203,Cartao Itau VISA,40702,Taxas Bancarias,ANUIDADE DIFERENCI06/08,52.5
25-Jul-16,20203,Cartao Itau VISA,40203,Delivery,GENERALE,73
25-Jul-16,20203,Cartao Itau VISA,40503,Conveniencia,MAX LJ DE CONVENIENCIA,17.5
25-Jul-16,20201,Nubank,40503,Conveniencia,,7.98
25-Jul-16,20201,Nubank,40202,Alimentacao Trabalho,,43.27
25-Jul-16,20201,Nubank,40503,Conveniencia,,17.5
26-Jul-16,20203,Cartao Itau VISA,40202,Alimentacao Trabalho,FRESTO,34.8
26-Jul-16,10103,Conta Corrente Itau,40306,Estacionamento,RSHOP-PROFISSIONA-26/07,50
27-Jul-16,20203,Cartao Itau VISA,40202,Alimentacao Trabalho,QUINTA DO MARQUES,38.5
28-Jul-16,20203,Cartao Itau VISA,40202,Alimentacao Trabalho,CAFE NOVA ITAIM,15
28-Jul-16,20203,Cartao Itau VISA,40404,Outros de Saude,CORLEONE BARBEARIA LTDA,110
28-Jul-16,10103,Conta Corrente Itau,40701,Juros,LIS/JUROS,446.97
28-Jul-16,20203,Cartao Itau VISA,40502,Bares & Bebidas,PITICO SANDWICHES,25.2
28-Jul-16,20203,Cartao Itau VISA,40502,Bares & Bebidas,PITICO SANDWICHES,33.6
28-Jul-16,20203,Cartao Itau VISA,40502,Bares & Bebidas,PITICO SANDWICHES,37.8
28-Jul-16,20203,Cartao Itau VISA,40202,Alimentacao Trabalho,PIZZA A 510,23.9
29-Jul-16,20203,Cartao Itau VISA,40503,Conveniencia,AUTO POSTO DUQUE REBOU,29.09
29-Jul-16,10103,Conta Corrente Itau,40701,Juros,SEGURO LIS ITAU 16070,17.25
30-Jul-16,20203,Cartao Itau VISA,40502,Bares & Bebidas,PIRAJA,50
30-Jul-16,20203,Cartao Itau VISA,40301,Combustivel & Oleo,SHELL,50
31-Jul-16,20202,Cartao Itau Master,40205,Almocos e Jantares,MARIA FEIJAO,145
31-Jul-16,20202,Cartao Itau Master,40301,Combustivel & Oleo,SHELL,38.25
1-Aug-16,10103,Conta Corrente Itau,40703,Impostos Financeiros,IOF,41.93
1-Aug-16,10103,Conta Corrente Itau,40705,Outras Despesas,RSHOP-ALVARENGAS -01/08,20.5
1-Aug-16,10101,Carteira,40705,Outras Despesas,,100
1-Aug-16,30200,Presentes da Familia,10402,Previdencia Privada,,430
2-Aug-16,20202,Cartao Itau Master,40503,Conveniencia,MAX LJ DE CONVENIENCIA,17.5
2-Aug-16,20202,Cartao Itau Master,40204,Lanches e Refeicoes,PAES E DOCES CHARMOSA,17.5
3-Aug-16,20203,Cartao Itau VISA,40202,Alimentacao Trabalho,JUANITOS ENPANADAS ART,15.8
4-Aug-16,20203,Cartao Itau VISA,40202,Alimentacao Trabalho,MAISON TOMBE,45.7
4-Aug-16,20203,Cartao Itau VISA,40502,Bares & Bebidas,NAIVE BAR,35
4-Aug-16,20203,Cartao Itau VISA,40204,Lanches e Refeicoes,PAES E DOCES CHARMOSA,35.21
4-Aug-16,20203,Cartao Itau VISA,40206,Cafes,STARBUCKS 015 BRASCAN,10
5-Aug-16,10103,Conta Corrente Itau,40307,Pedagio,DEB AUTOR SEM PARAR,220.9
5-Aug-16,20203,Cartao Itau VISA,40202,Alimentacao Trabalho,RESTAURANTE NATURAL CA,27
5-Aug-16,20203,Cartao Itau VISA,40204,Lanches e Refeicoes,SABOR DA ESQUINA,12.5
5-Aug-16,20203,Cartao Itau VISA,40503,Conveniencia,SHELL,8.75
5-Aug-16,20203,Cartao Itau VISA,40301,Combustivel & Oleo,SHELL,198.19
5-Aug-16,30102,Beneficios,10103,Conta Corrente Itau,SISPAG INSEED INV LTDA,1179.96
5-Aug-16,10103,Conta Corrente Itau,40702,Taxas Bancarias,TAR PACOTE 4 MENS 07/16,45
5-Aug-16,30101,Salario,10103,Conta Corrente Itau,TBI 870519019-0 C/C,3000.00
6-Aug-16,20203,Cartao Itau VISA,40702,Taxas Bancarias,AVALEMERGCREDITO,18.9
6-Aug-16,20203,Cartao Itau VISA,40705,Outras Despesas,FAST N FUN,30
6-Aug-16,20203,Cartao Itau VISA,40205,Almocos e Jantares,MARIA FEIJAO,80
6-Aug-16,20202,Cartao Itau Master,40502,Bares & Bebidas,PIRAJA,100
6-Aug-16,20202,Cartao Itau Master,10101,Carteira,PIRAJA,100
7-Aug-16,20202,Cartao Itau Master,40506,Livros. Revistas & Jornais,EBANX SPOTIFY,22.35
7-Aug-16,20203,Cartao Itau VISA,40503,Conveniencia,MAX LJ DE CONVENIENCIA,27
8-Aug-16,10103,Conta Corrente Itau,20202,Cartao Itau Master,ITAUCARD MC 6304-2309,428.22
8-Aug-16,20203,Cartao Itau VISA,40202,Alimentacao Trabalho,BARTOLOMEU BUENO ALIMEN,20
8-Aug-16,20202,Cartao Itau Master,40501,Festas. Shows & Eventos,Poker,300.57
8-Aug-16,20203,Cartao Itau VISA,40501,Festas. Shows & Eventos,Poker,354.17
8-Aug-16,30101,Salario,10103,Conta Corrente Itau,TBI 870519019-0 C/C,2150.00
9-Aug-16,20203,Cartao Itau VISA,40204,Lanches e Refeicoes,CAFE NOVA ITAIM,10
9-Aug-16,10103,Conta Corrente Itau,40104,Gas,INT COMGAS 74300151,9.74
9-Aug-16,10103,Conta Corrente Itau,40103,Energia Eletrica,INT PAG TIT 175000916796,173.7
9-Aug-16,10103,Conta Corrente Itau,40102,Condominio e Agua,INT PAG TIT 175000916812,1551.42
9-Aug-16,20203,Cartao Itau VISA,40206,Cafes,OCTAVIO CAFE,45.65
9-Aug-16,10103,Conta Corrente Itau,20203,Cartao Itau Visa,ITAUCARD VISA 1602-3056,2774.71
10-Aug-16,20203,Cartao Itau VISA,40202,Alimentacao Trabalho,FRESTO,27.9
10-Aug-16,20203,Cartao Itau VISA,40503,Conveniencia,MAX LJ DE CONVENIENCIA,17.5
11-Aug-16,10103,Conta Corrente Itau,40306,Estacionamento,INT PAG TIT BANCO 033,300
11-Aug-16,10103,Conta Corrente Itau,40402,Despesas Medicas,INT PAG TIT BANCO 237,783.56
11-Aug-16,20203,Cartao Itau VISA,40701,Juros,JUROS PAGAMENTO CONTAS,8.71
11-Aug-16,20203,Cartao Itau VISA,40202,Alimentacao Trabalho,MADUREIRA,50.68
11-Aug-16,20203,Cartao Itau VISA,40104,Telefone,PAGTO CONTA,301.51
11-Aug-16,20301,Divida com Amauri,10103,Conta Corrente Itau,TBI 445403121-4 tokpag,2000.00
11-Aug-16,10103,Conta Corrente Itau,40107,Vaga de Garagem,TBI 938510302-4 C/C,400
12-Aug-16,20203,Cartao Itau VISA,40105,Manutencao da Casa,LEROY MERLIN MORUMBI,184.73
12-Aug-16,20202,Cartao Itau Master,40506,Livros. Revistas & Jornais,Valor economico SP 07/12,64.2
13-Aug-16,20203,Cartao Itau VISA,40502,Bares & Bebidas,CHOPPERIA LIBERDADE,68.9
13-Aug-16,20203,Cartao Itau VISA,40204,Lanches e Refeicoes,DONA DEOLA,36
13-Aug-16,20203,Cartao Itau VISA,40204,Lanches e Refeicoes,MARSEILLE ROTISSERIA E,58.85
14-Aug-16,20203,Cartao Itau VISA,40501,Festas. Shows & Eventos,INGRESSO EXPRESSO,16
14-Aug-16,20203,Cartao Itau VISA,40501,Festas. Shows & Eventos,INGRESSO EXPRESSO,53
14-Aug-16,20203,Cartao Itau VISA,40503,Conveniencia,PORTAL DAS PERDIZES,13.75
15-Aug-16,20203,Cartao Itau VISA,40201,Supermercado,EXTRA 1341,311.75
15-Aug-16,20202,Cartao Itau Master,40506,Livros. Revistas & Jornais,JORNAL VALOR ECONO08/11,81.86
15-Aug-16,20203,Cartao Itau VISA,40204,Lanches e Refeicoes,SAINT GERMAIN,29.1
16-Aug-16,20203,Cartao Itau VISA,40204,Lanches e Refeicoes,PAES E DOCES CHARMOSA,17.5
16-Aug-16,20203,Cartao Itau VISA,40301,Combustivel & Oleo,POSTO LARGO DE PINHEIR,50
16-Aug-16,20203,Cartao Itau VISA,40702,Taxas Bancarias,SEG CARTAO PROTEGIDO,4.99
16-Aug-16,20201,Nubank,40203,Delivery,,62.5
16-Aug-16,20201,Nubank,40402,Despesas Medicas,,436
17-Aug-16,20203,Cartao Itau VISA,40503,Conveniencia,AM PM CONVENIENCIA,17.5
19-Aug-16,20203,Cartao Itau VISA,40502,Bares & Bebidas,BAR DA DIDA,39.6
19-Aug-16,20203,Cartao Itau VISA,40202,Alimentacao Trabalho,RESTAURANTE OLA RESEND,20.2
20-Aug-16,20203,Cartao Itau VISA,40705,Outras de Viagens,DICA DO CHEF RIO 2016,13
20-Aug-16,20203,Cartao Itau VISA,40705,Outras de Viagens,DICA DO CHEF RIO 2016,52
20-Aug-16,20203,Cartao Itau VISA,40705,Outras de Viagens,DICA DO CHEF RIO 2016,65
21-Aug-16,20203,Cartao Itau VISA,40703,Comida & Bebida,GALETO LEBLON,28.38
21-Aug-16,20203,Cartao Itau VISA,40703,Comida & Bebida,POSTO LAGOA,6.98
22-Aug-16,10103,Conta Corrente Itau,40705,Outras Despesas,DOC INT 522276,90
22-Aug-16,20203,Cartao Itau VISA,40703,Comida & Bebida,MAX LJ DE CONVENIENCIA,23.5
22-Aug-16,20201,Nubank,40704,Transporte,,11.12
22-Aug-16,20201,Nubank,40701,Translado,,50
22-Aug-16,20201,Nubank,40703,Comida & Bebida,,100
22-Aug-16,20201,Nubank,40705,Outras de Viagens,,70
22-Aug-16,20201,Nubank,40704,Transporte,,22.8
22-Aug-16,20201,Nubank,40705,Outras de Viagens,,5
22-Aug-16,20201,Nubank,40402,Despesas Medicas,,23.28
22-Aug-16,20201,Nubank,40704,Transporte,,19.18
22-Aug-16,20201,Nubank,40704,Transporte,,35.4
24-Aug-16,20203,Cartao Itau VISA,40702,Taxas Bancarias,CR DIFERENCA COTACAO U$,5.21
24-Aug-16,10103,Conta Corrente Itau,40104,Gas,INT COMGAS 73200170,14.34
24-Aug-16,20202,Cartao Itau Master,40701,Juros,JUROS PAGAMENTO CONTAS,6.44
24-Aug-16,20202,Cartao Itau Master,40103,Energia Eletrica,PAGTO CONTAS,149.78
24-Aug-16,20203,Cartao Itau VISA,40202,Alimentacao Trabalho,RESTAURANTE NATURAL CA,27
25-Aug-16,20202,Cartao Itau Master,40503,Conveniencia,ALVARENGAS LANCHONETE,12
25-Aug-16,20203,Cartao Itau VISA,40702,Taxas Bancarias,ANUIDADE DIFERENCI07/08,52.5
25-Aug-16,20203,Cartao Itau VISA,40206,Cafes,CREMA ITALIANA COMERCI,10
25-Aug-16,20202,Cartao Itau Master,40502,Bares & Bebidas,HCK RESTAURANTE,89.65
25-Aug-16,20202,Cartao Itau Master,40301,Combustivel & Oleo,MAXICAR AUTO SERVICOS,50
26-Aug-16,20202,Cartao Itau Master,40206,Cafes,CAFE NOVA ITAIM,10.8
26-Aug-16,20202,Cartao Itau Master,40701,Juros,JUROS PAGAMENTO CONTAS,15.38
26-Aug-16,20203,Cartao Itau VISA,40202,Alimentacao Trabalho,NOVA PINHEIROS LANC E,66
26-Aug-16,20202,Cartao Itau Master,40104,Telefone,PAGTO CONTAS,375.12
26-Aug-16,20202,Cartao Itau Master,40503,Conveniencia,RESTAURANTE ALVARENGA,8.5
26-Aug-16,10103,Conta Corrente Itau,40503,Conveniencia,RSHOP-AUTO POSTO -26/08,10
26-Aug-16,10103,Conta Corrente Itau,40206,Cafes,RSHOP-CAFE NOVA I-26/08,6.5
26-Aug-16,20202,Cartao Itau Master,40708,Nao Classificado,SP4,104
27-Aug-16,20203,Cartao Itau VISA,40301,Combustivel & Oleo,CENTRO AUTOMOTIVO SANT,44.5
27-Aug-16,20202,Cartao Itau Master,40502,Bares & Bebidas,GENESIO BAR,118
27-Aug-16,20202,Cartao Itau Master,40204,Lanches e Refeicoes,MARIA FEIJAO,39
27-Aug-16,20203,Cartao Itau VISA,40502,Bares & Bebidas,QUITANDA,26
27-Aug-16,20202,Cartao Itau Master,40502,Bares & Bebidas,VIANNA BAR,40
28-Aug-16,20203,Cartao Itau VISA,40301,Combustivel & Oleo,AUTO POSTO DUQUE REBOU,174.04
28-Aug-16,20203,Cartao Itau VISA,40705,Outras Despesas,LEROY MERLIN MORUMBI,101.19
29-Aug-16,20203,Cartao Itau VISA,40202,Alimentacao Trabalho,ALVARENGAS LANCHONETE,30.5
29-Aug-16,20203,Cartao Itau VISA,40206,Cafes,CAFE NOVA ITAIM,5
29-Aug-16,10103,Conta Corrente Itau,40701,Juros,LIS/JUROS,722.52
29-Aug-16,20203,Cartao Itau VISA,40503,Conveniencia,RESTAURANTE ALVARENGA,8.5
29-Aug-16,20201,Nubank,40204,Lanches e Refeicoes,,22.2
30-Aug-16,20203,Cartao Itau VISA,40503,Conveniencia,AUTO POSTO,12
30-Aug-16,10103,Conta Corrente Itau,40701,Juros,SEGURO LIS ITAU 16080,27.89
30-Aug-16,20203,Cartao Itau VISA,40705,Outras Despesas,TINTAS PAMPLONA,40
31-Aug-16,20203,Cartao Itau VISA,40206,Cafes,CAFE NOVA ITAIM,20
31-Aug-16,20203,Cartao Itau VISA,40401,Farmacia,DROGA RAIA F77,15
31-Aug-16,20203,Cartao Itau VISA,40204,Lanches e Refeicoes,PAES E DOCES CHARMOSA,19.02
31-Aug-16,20203,Cartao Itau VISA,40202,Alimentacao Trabalho,YELLOW GIRAFFE,58.41
1-Sep-16,20203,Cartao Itau VISA,40202,Alimentacao Trabalho,CASARAO DA VILLA RESTA,28.34
1-Sep-16,20202,Cartao Itau Master,40206,Cafes,CREMA ITALIANA COMERCI,10
1-Sep-16,10103,Conta Corrente Itau,40402,Despesas Medicas,DEB AUTOR QUALICORP ADM,705.91
1-Sep-16,10103,Conta Corrente Itau,40702,Taxas Bancarias,ENCARGOS CONTA CORRENTE,0.6
1-Sep-16,10103,Conta Corrente Itau,40703,Impostos Financeiros,IOF,33.83
1-Sep-16,20202,Cartao Itau Master,40703,Impostos Financeiros,IOF PAGAMENTO CONTA,2.27
1-Sep-16,20203,Cartao Itau VISA,40703,Impostos Financeiros,IOF PAGAMENTO CONTA,1.66
1-Sep-16,20203,Cartao Itau VISA,40503,Conveniencia,MAX LJ DE CONVENIENCIA,8.5
1-Sep-16,20203,Cartao Itau VISA,40705,Outras Despesas,TRATTORIA DO PIERO,10
1-Sep-16,30200,Presentes da Familia,10402,Previdencia Privada,,430
2-Sep-16,20202,Cartao Itau Master,40502,Bares & Bebidas,CASA BATIDA,65
2-Sep-16,20202,Cartao Itau Master,40202,Alimentacao Trabalho,FRUTARIA ITAIM EXPRESS,58.82
2-Sep-16,20201,Nubank,40701,Juros,,13.24
2-Sep-16,20201,Nubank,40703,Impostos Financeiros,,1.57
3-Sep-16,20202,Cartao Itau Master,40503,Conveniencia,MAX LJ DE CONVENIENCIA,13
4-Sep-16,20202,Cartao Itau Master,40204,Lanches e Refeicoes,MC DONALDS PLT,26
5-Sep-16,20202,Cartao Itau Master,40705,Outras Despesas,SKYPECOM,25.62
6-Sep-16,10103,Conta Corrente Itau,20202,Cartao Itau Master,ITAUCARD MC 6304-2309,835.87
6-Sep-16,20202,Cartao Itau Master,40202,Alimentacao Trabalho,LANCHONETE SEMPRE JUNT,15.5
6-Sep-16,20202,Cartao Itau Master,40503,Conveniencia,MAX LJ DE CONVENIENCIA,15
6-Sep-16,30102,Beneficios,10103,Conta Corrente Itau,SISPAG INSEED INV LTDA,1069.96
6-Sep-16,10103,Conta Corrente Itau,40702,Taxas Bancarias,TAR PACOTE 4 MENS 08/16,45
6-Sep-16,30101,Salario,10103,Conta Corrente Itau,TBI 870519019-0 C/C,3000.00
7-Sep-16,20202,Cartao Itau Master,40708,Nao Classificado,A BERNEGOZZI TRATAMENT,90
7-Sep-16,20202,Cartao Itau Master,40503,Conveniencia,AM PM CONVENIENCIA,20
7-Sep-16,20202,Cartao Itau Master,40506,Livros. Revistas & Jornais,EBANX SPOTIFY,22.35
7-Sep-16,20202,Cartao Itau Master,40203,Delivery,IFOOD COM,49.9
8-Sep-16,20202,Cartao Itau Master,40202,Alimentacao Trabalho,LBR COMERCIO DE SUCOS,21.8
8-Sep-16,20202,Cartao Itau Master,40301,Combustivel & Oleo,REDE CAMPEAO,50
8-Sep-16,20202,Cartao Itau Master,40503,Conveniencia,STAR075 BANDEIRA PAULI,14.9
8-Sep-16,20301,Divida com Amauri,10103,Conta Corrente Itau,TBI 445403121-4 tokpag,1200.00
8-Sep-16,30101,Salario,10103,Conta Corrente Itau,TBI 870519019-0 C/C,2200.00
9-Sep-16,20202,Cartao Itau Master,40703,Impostos Financeiros,IOF COMPRA INTERNACIONA,1.64
9-Sep-16,20202,Cartao Itau Master,40202,Alimentacao Trabalho,MADUREIRA,51.34
9-Sep-16,20202,Cartao Itau Master,40201,Supermercado,PAO DE ACUCAR LJ 09,75.98
9-Sep-16,10103,Conta Corrente Itau,20203,Cartao Itau Visa,ITAUCARD VISA 1602-3056,3126.51
10-Sep-16,20203,Cartao Itau VISA,40503,Conveniencia,VARANDA FRUTAS,8.5
11-Sep-16,20202,Cartao Itau Master,40202,Alimentacao Trabalho,CARLOS EDUARDO RODRIGU,20
11-Sep-16,20202,Cartao Itau Master,40503,Conveniencia,MAX LJ DE CONVENIENCIA,22
11-Sep-16,20202,Cartao Itau Master,40204,Lanches e Refeicoes,PAES E DOCES CHARMOSA,21.58
12-Sep-16,20203,Cartao Itau VISA,40502,Bares & Bebidas,BOTEQUIM DO HUGO,28
12-Sep-16,20202,Cartao Itau Master,40202,Alimentacao Trabalho,L EPICERIE PROD CULINA,48.4
12-Sep-16,10103,Conta Corrente Itau,40202,Alimentacao Trabalho,RSHOP-MAYSA DE AR-11/09,42
12-Sep-16,20201,Nubank,40308,Taxi & Uber,,14.41
12-Sep-16,20201,Nubank,40308,Taxi & Uber,,32.21
13-Sep-16,20208,Divida com Amigos,10103,Conta Corrente Itau,DOC 2372519ANDRE S CARV,3000.00
13-Sep-16,10103,Conta Corrente Itau,40103,Energia Eletrica,INT ELETROPAULO 33507710,154.09
13-Sep-16,10103,Conta Corrente Itau,40104,Telefone,INT NET SERV COMUNICAC 0,383.52
13-Sep-16,10103,Conta Corrente Itau,40102,Condominio e Agua,INT PAG TIT 175000925409,1518.88
13-Sep-16,10103,Conta Corrente Itau,40307,Pedagio,INT PAG TIT BANCO 237,185.1
13-Sep-16,20203,Cartao Itau VISA,40202,Alimentacao Trabalho,RESTAURANTE M SABOR,10.32
13-Sep-16,20203,Cartao Itau VISA,40503,Conveniencia,SHELL,20
13-Sep-16,10103,Conta Corrente Itau,40107,Vaga de Garagem,TBI 938510302-4Garagem,400
14-Sep-16,20203,Cartao Itau VISA,40503,Conveniencia,ALVARENGAS LANCHONETE,7
14-Sep-16,20203,Cartao Itau VISA,40202,Alimentacao Trabalho,CACHOEIRA NATURAL,25.9
14-Sep-16,20203,Cartao Itau VISA,40204,Lanches e Refeicoes,PAES E DOCES CHARMOSA,12.9
15-Sep-16,20208,Divida com Amigos,10103,Conta Corrente Itau,DOC 2372519ANDRE S CARV,1000.00
15-Sep-16,20202,Cartao Itau Master,40506,Livros. Revistas & Jornais,JORNAL VALOR ECONO09/11,81.86
15-Sep-16,20203,Cartao Itau VISA,40702,Taxas Bancarias,SEG CARTAO PROTEGIDO,4.99
15-Sep-16,10103,Conta Corrente Itau,40105,Manutencao da Casa,TBI 073546253-3 C/C,310
15-Sep-16,10103,Conta Corrente Itau,40102,Condominio e Agua,TIT PAG TIT ULO ITAU,167
16-Sep-16,20203,Cartao Itau VISA,40202,Alimentacao Trabalho,LA PERGOLETTA,43.73
16-Sep-16,20203,Cartao Itau VISA,40301,Combustivel & Oleo,LORENA AUTO POSTO,50
16-Sep-16,10103,Conta Corrente Itau,40202,Alimentacao Trabalho,RSHOP-EXECUTIVO P-16/09,15
17-Sep-16,20203,Cartao Itau VISA,40503,Conveniencia,AUTO POSTO DUQUE CITY,8.5
17-Sep-16,20203,Cartao Itau VISA,40502,Bares & Bebidas,COPAS BAR,99
17-Sep-16,20203,Cartao Itau VISA,40502,Bares & Bebidas,MARIZETE S DE SOUZA,80.36
17-Sep-16,20203,Cartao Itau VISA,40503,Conveniencia,MAX LJ DE CONVENIENCIA,42
18-Sep-16,20203,Cartao Itau VISA,40301,Combustivel & Oleo,ALESAT FUNCHAL AUTO PO,50
18-Sep-16,20203,Cartao Itau VISA,40503,Conveniencia,MARCOS CONV ME,9
18-Sep-16,20203,Cartao Itau VISA,40205,Almocos e Jantares,OUTBACK BZ 32 VILA OLI,94.66
18-Sep-16,20203,Cartao Itau VISA,40301,Combustivel & Oleo,POSTO COPENHAGUE,125
19-Sep-16,10103,Conta Corrente Itau,40306,Estacionamento,DOC INT 440636,300
19-Sep-16,20203,Cartao Itau VISA,40507,Cinema,SESC CONSOLACAO,40
20-Sep-16,20203,Cartao Itau VISA,40508,Educacao,CFA INSTITUTE,2203.50
20-Sep-16,20203,Cartao Itau VISA,40306,Estacionamento,ESTAC DA FAMILIA,15
20-Sep-16,20203,Cartao Itau VISA,40502,Bares & Bebidas,MIGALHAS NA BOCA DA RU,159.5
20-Sep-16,10103,Conta Corrente Itau,40204,Lanches e Refeicoes,TBI 964606205-0 tokpag,50
21-Sep-16,20203,Cartao Itau VISA,40705,Outras Despesas,AVALEMERGCREDITO,18.9
21-Sep-16,20203,Cartao Itau VISA,40703,Impostos Financeiros,IOF COMPRA INTERNACIONA,140.59
21-Sep-16,20202,Cartao Itau Master,40503,Conveniencia,MAX LJ DE CONVENIENCIA,13.5
21-Sep-16,20202,Cartao Itau Master,40206,Cafes,OCTAVIO CAFE,26.13
22-Sep-16,20202,Cartao Itau Master,40708,Nao Classificado,ALEXANDRIA COMERCIO,95.76
22-Sep-16,20202,Cartao Itau Master,40705,Outras Despesas,DB DIFERENCA COTACAO U$,1.78
22-Sep-16,20202,Cartao Itau Master,40202,Alimentacao Trabalho,LBR COMERCIO DE SUCOS,21.8
22-Sep-16,20202,Cartao Itau Master,40503,Conveniencia,MAX LJ DE CONVENIENCIA,8.5
23-Sep-16,20202,Cartao Itau Master,40202,Alimentacao Trabalho,BEFRESH RESTAURANTE,57.48
23-Sep-16,20202,Cartao Itau Master,40206,Cafes,CREMA ITALIANA COMERCI,16
23-Sep-16,20203,Cartao Itau VISA,40204,Lanches e Refeicoes,NOVA PINHEIROS LANC E,50
23-Sep-16,20202,Cartao Itau Master,40308,Taxi & Uber,UBER*UBER BR SEP22 GYV,9.51
24-Sep-16,20203,Cartao Itau VISA,40503,Conveniencia,LANCHONETE SABORES V L,16
24-Sep-16,20202,Cartao Itau Master,40503,Conveniencia,MAX LJ DE CONVENIENCIA,15
24-Sep-16,20202,Cartao Itau Master,40202,Alimentacao Trabalho,WILLIAN HIROYUKI OKABA,25
25-Sep-16,20203,Cartao Itau VISA,40504,Balada,D- EDGE,112
25-Sep-16,20202,Cartao Itau Master,40203,Delivery,IFOOD COM,52.8
26-Sep-16,20203,Cartao Itau VISA,40705,Outras Despesas,DB DIFERENCA COTACAO U$,3.25
26-Sep-16,20203,Cartao Itau VISA,40501,Festas. Shows & Eventos,POPLOAD SERVICOS J01/02,207
26-Sep-16,20203,Cartao Itau VISA,40501,Festas. Shows & Eventos,POPLOAD SERVICOS JSSL,207
26-Sep-16,20203,Cartao Itau VISA,40202,Alimentacao Trabalho,RESTAURANTE NATURAL CA,27
26-Sep-16,10103,Conta Corrente Itau,40503,Conveniencia,RSHOP-ALVARENGAS -26/09,8.5
26-Sep-16,10103,Conta Corrente Itau,40206,Cafes,RSHOP-CAFE NOVA I-26/09,10
27-Sep-16,20202,Cartao Itau Master,40702,Taxas Bancarias,ANUIDADE DIFERENCI01/08,31.5
27-Sep-16,20203,Cartao Itau VISA,40702,Taxas Bancarias,ANUIDADE DIFERENCI08/08,52.5
27-Sep-16,20208,Divida com Amigos,10103,Conta Corrente Itau,DOC 2372519ANDRE S CARV,1000.00
27-Sep-16,10103,Conta Corrente Itau,40104,Gas,INT COMGAS 73200173,9.22
27-Sep-16,20202,Cartao Itau Master,40202,Alimentacao Trabalho,RESTAURANTE M SABOR,15.59
27-Sep-16,20208,Divida com Amigos,10103,Conta Corrente Itau,TBI 375500633-9 tokpag,2234.00
27-Sep-16,20202,Cartao Itau Master,40308,Taxi & Uber,UBER*UBER BR SEP27 4M7,15.16
28-Sep-16,20202,Cartao Itau Master,40503,Conveniencia,AUTO POSTO BENETS,10
28-Sep-16,10103,Conta Corrente Itau,40701,Juros,LIS/JUROS,520.49
28-Sep-16,10103,Conta Corrente Itau,40202,Alimentacao Trabalho,RSHOP-REST MAIS S-28/09,17.78
29-Sep-16,20202,Cartao Itau Master,40306,Estacionamento,FORMULA PARK,20
29-Sep-16,10103,Conta Corrente Itau,40701,Juros,SEGURO LIS ITAU 16090,20.09
29-Sep-16,20203,Cartao Itau VISA,40301,Combustivel & Oleo,TNT POSTO DE SERVICO,109.99
29-Sep-16,20203,Cartao Itau VISA,40204,Lanches e Refeicoes,TATA SUSHI COMERCIO DE,120.64
30-Sep-16,20203,Cartao Itau VISA,40503,Conveniencia,MAX LJ DE CONVENIENCIA,16.5
30-Sep-16,20203,Cartao Itau VISA,40502,Bares & Bebidas,MERCEARIA SAO ROQUE,88
1-Oct-16,20203,Cartao Itau VISA,40301,Combustivel & Oleo,AUTO POSTO CECI,143.94
1-Oct-16,20203,Cartao Itau VISA,40204,Lanches e Refeicoes,BAR E LANCESTADAO,30
1-Oct-16,20203,Cartao Itau VISA,40708,Nao Classificado,COMBINATO MODAS,22.2
1-Oct-16,20203,Cartao Itau VISA,40503,Conveniencia,MAX LJ DE CONVENIENCIA,16.5
1-Oct-16,20203,Cartao Itau VISA,40206,Cafes,STARBUCKS STAR 016 LAV,19.4
1-Oct-16,10101,Carteira,40705,Outras Despesas,,200
1-Oct-16,30200,Presentes da Familia,10402,Previdencia Privada,,430
2-Oct-16,20203,Cartao Itau VISA,40203,Delivery,MARIA FEIJAO,39
2-Oct-16,20203,Cartao Itau VISA,40502,Bares & Bebidas,SABIA BAR,105.6
3-Oct-16,20203,Cartao Itau VISA,40202,Alimentacao Trabalho,CACHOEIRA TROPICAL,27
3-Oct-16,10103,Conta Corrente Itau,40402,Despesas Medicas,DEB AUTOR QUALICORP ADM,705.91
3-Oct-16,10103,Conta Corrente Itau,40703,Impostos Financeiros,IOF,24.77
3-Oct-16,10103,Conta Corrente Itau,40306,Estacionamento,RSHOP-JFG VALLET -01/10,43
3-Oct-16,10103,Conta Corrente Itau,40702,Taxas Bancarias,SEGURO CARTAO,5.43
