Data Caixa;CodO;Credito;CodD;Debito;Extrato; Valor 
1-Dec-16;20203;Cartao Itau VISA;10201;Despesas Reembolsaveis;RUN & CARE SERV MEDICI;200
22-Feb-17;20201;Nubank;10201;Despesas Reembolsaveis;;72.49
23-Feb-17;20201;Nubank;10201;Despesas Reembolsaveis;;58
21-Mar-16;10103;Conta Corrente Itau;20301;Divida com Amauri;TBI 445403121-4 tokpag;500
21-Mar-16;10103;Conta Corrente Itau;20301;Divida com Amauri;TBI 445403121-4 tokpag;500
24-Aug-17;20202;Cartao Itau Master;20208;Divida com Amigos;IOF COMPRA INTERNACIONA;7.12
2-Sep-17;20202;Cartao Itau Master;20208;Divida com Amigos;IOF COMPRA INTERNACIONA;3.15
2-Sep-17;20202;Cartao Itau Master;20208;Divida com Amigos;GOOGLE *SVCSAPPS_terra;49.2
20-Sep-17;20202;Cartao Itau Master;20208;Divida com Amigos;38601741 SHOPIFYCOMC;111.49
23-Sep-17;20202;Cartao Itau Master;20208;Divida com Amigos;IOF COMPRA INTERNACIONA;1.9
20-Oct-17;20202;Cartao Itau Master;20208;Divida com Amigos;40017532 SHOPIFYCOMC;115.23
23-Oct-17;20202;Cartao Itau Master;20208;Divida com Amigos;IOF COMPRA INTERNACIONA;7.36
7-Sep-17;20203;Cartao Itau VISA;20208;Divida com Amigos;LEROY MERLIN MORUM01/02;148.65
8-Sep-17;20203;Cartao Itau VISA;20208;Divida com Amigos;AC MOEMA;63.5
8-Sep-17;20203;Cartao Itau VISA;20208;Divida com Amigos;IMPERIO DO BANHO;39.5
22-Sep-17;20203;Cartao Itau VISA;20208;Divida com Amigos;LOGGI;29.06
25-Oct-17;20203;Cartao Itau VISA;20208;Divida com Amigos;COPIUM;498
27-Oct-17;20203;Cartao Itau VISA;20208;Divida com Amigos;LOGGI;16.58
1-Jun-17;10101;Carteira;20208;Divida com Amigos;Cavallo;500
17-Oct-16;10103;Conta Corrente Itau;20208;Divida com Amigos;TBI 073546253-3Obras;1500.00
24-Oct-16;10103;Conta Corrente Itau;20208;Divida com Amigos;INT TED 7450032038620294;2680.00
28-Mar-17;10103;Conta Corrente Itau;20208;Divida com Amigos;INT TED 589252 LORE;1500.00
12-Jun-17;10103;Conta Corrente Itau;20208;Divida com Amigos;INT TED 829393;1250.00
14-Aug-17;10103;Conta Corrente Itau;20208;Divida com Amigos;TBI 042909014-5TERRAL;800
25-Sep-17;10103;Conta Corrente Itau;20208;Divida com Amigos;TBI 299908280-9TERRAL;300
28-Sep-17;10103;Conta Corrente Itau;20208;Divida com Amigos;TBI 074301646-1TERRAL;30
3-Oct-17;10103;Conta Corrente Itau;20208;Divida com Amigos;INT TED 466494 TERRAL;350.63
19-Oct-17;10103;Conta Corrente Itau;20208;Divida com Amigos;DOC INT 531762 TERRAL;1870.41
24-Oct-17;10103;Conta Corrente Itau;20208;Divida com Amigos;DOC INT 443521 TERRAL;200
30-Jun-15;10103;Conta Corrente Itau;20302;Divida com Rose;INT TED 759412;500
10-Jan-17;10103;Conta Corrente Itau;20210;Dividas Bancarias;ITAU SOB MEDIDA 01/12;578.22
13-Feb-17;10103;Conta Corrente Itau;20210;Dividas Bancarias;ITAU SOB MEDIDA 02/12;578.22
9-Mar-17;10103;Conta Corrente Itau;20210;Dividas Bancarias;INT PAG TIT 886766596375;3154.39
10-Mar-17;10103;Conta Corrente Itau;20210;Dividas Bancarias;ITAU SOB MEDIDA 03/12;851.62
16-Mar-17;10103;Conta Corrente Itau;20210;Dividas Bancarias;INT PAG TIT 886795926841;1662.88
20-Sep-16;20203;Cartao Itau VISA;40508;Educacao;CFA INSTITUTE;2203.50
15-Mar-17;10103;Conta Corrente Itau;40508;Educacao;INT TED 688615ENEAGRAM;300
12-Jul-17;10103;Conta Corrente Itau;40508;Educacao;DOC INT 892555 curso;360
10-Jan-16;10302;Credito com Familiares;40508;Educacao;CartÜo de Cr_dito BB Black;11005.91
9-Apr-17;20202;Cartao Itau Master;10501;Eletronicos;CASAS BAHIACOM 01/02;379.06
25-Mar-16;20203;Cartao Itau VISA;10501;Eletronicos;25/03 MERCADOPAGO 01/02 219.00;438
24-Apr-15;30200;Presentes da Familia;10501;Eletronicos;Ableton Push;2000
24-Aug-16;20202;Cartao Itau Master;40103;Energia Eletrica;PAGTO CONTAS;149.78
9-Aug-16;10103;Conta Corrente Itau;40103;Energia Eletrica;INT PAG TIT 175000916796;173.7
13-Sep-16;10103;Conta Corrente Itau;40103;Energia Eletrica;INT ELETROPAULO 33507710;154.09
20-Oct-16;10103;Conta Corrente Itau;40103;Energia Eletrica;INT ELETROPAULO 38177810;161.99
26-Jan-17;10103;Conta Corrente Itau;40103;Energia Eletrica;INT ELETPAULO 244850100;186.09
1-Oct-17;20104;Outras Contas a Pagar;40103;Energia Eletrica;Eletropaulo;174.07
1-Nov-17;20104;Outras Contas a Pagar;40103;Energia Eletrica;Eletropaulo;175
29-Sep-16;20202;Cartao Itau Master;40306;Estacionamento;FORMULA PARK;20
4-Jan-17;20202;Cartao Itau Master;40306;Estacionamento;BANDEIRA PARK 183.92;183.92
7-Mar-17;20202;Cartao Itau Master;40306;Estacionamento;AUTOVAGAS;15
1-Jun-17;20202;Cartao Itau Master;40306;Estacionamento;Pagseguro Estacionamento;30
11-Aug-17;20202;Cartao Itau Master;40306;Estacionamento;FORFIT ITAIM;6
9-Mar-16;20203;Cartao Itau VISA;40306;Estacionamento;09/03 ESTAC SHOP IGUATEMI 14.00;14
15-Mar-16;20203;Cartao Itau VISA;40306;Estacionamento;15/03 INST EN INSPER RT 15.00;15
17-Mar-16;20203;Cartao Itau VISA;40306;Estacionamento;17/03 7406 GRSA INSPER 22.39;22.39
28-Mar-16;20203;Cartao Itau VISA;40306;Estacionamento;28/03 PARKBEM 14.00;14
14-Apr-16;20203;Cartao Itau VISA;40306;Estacionamento;14/04 MULTIPARK ESTACIONAMENT 7.00;7
20-Apr-16;20203;Cartao Itau VISA;40306;Estacionamento;20/04 GARAGE IN ESTACIONAMEN 50.00;50
28-Apr-16;20203;Cartao Itau VISA;40306;Estacionamento;EXCLUSIVE PARK;25
8-May-16;20203;Cartao Itau VISA;40306;Estacionamento;PARK A LOT;89.28
19-May-16;20203;Cartao Itau VISA;40306;Estacionamento;SIG PARK;20
25-May-16;20203;Cartao Itau VISA;40306;Estacionamento;Mult Hosp Sirio;26
2-Jun-16;20203;Cartao Itau VISA;40306;Estacionamento;KASTRO PARK ESTAC;24
4-Jun-16;20203;Cartao Itau VISA;40306;Estacionamento;BM4 ESTACIONAMENTO;50
8-Jun-16;20203;Cartao Itau VISA;40306;Estacionamento;EINSTEN ESTACIONAMENT;26
13-Jun-16;20203;Cartao Itau VISA;40306;Estacionamento;SIG PARK;15
24-Jun-16;20203;Cartao Itau VISA;40306;Estacionamento;CENTER PARK ESTACIONAM;16
10-Jul-16;20203;Cartao Itau VISA;40306;Estacionamento;ESTAC DA FAMILIA;15
12-Jul-16;20203;Cartao Itau VISA;40306;Estacionamento;R E PARKING;21
20-Sep-16;20203;Cartao Itau VISA;40306;Estacionamento;ESTAC DA FAMILIA;15
19-Oct-16;20203;Cartao Itau VISA;40306;Estacionamento;HORA PARK SISTEMA*HORAP;10
28-Oct-16;20203;Cartao Itau VISA;40306;Estacionamento;MPK ESTACIONAMENTOS;30
9-Nov-16;20203;Cartao Itau VISA;40306;Estacionamento;MULTIPARK ESTACIONAMENT;24
17-Nov-16;20203;Cartao Itau VISA;40306;Estacionamento;HORA PARK SISTEMA*HORAP;20
25-Nov-16;20203;Cartao Itau VISA;40306;Estacionamento;PLENTY PARK MATRIZ 2;170
26-Nov-16;20203;Cartao Itau VISA;40306;Estacionamento;F A PARK SERVICOS DE V;25
2-Dec-16;20203;Cartao Itau VISA;40306;Estacionamento;ESTAPAR JUCELINO;20
2-Dec-16;20203;Cartao Itau VISA;40306;Estacionamento;PARK LIDERSANTOS;20
12-Dec-16;20203;Cartao Itau VISA;40306;Estacionamento;ESTAC SHOP IGUATEMI;15
12-Apr-17;20203;Cartao Itau VISA;40306;Estacionamento;4 FIT ITAIM;5
23-Apr-17;20203;Cartao Itau VISA;40306;Estacionamento;ESTAPAR RB1;21
23-Apr-17;20203;Cartao Itau VISA;40306;Estacionamento;INSTITUTO DE DESENVOLV;20
9-Aug-17;20203;Cartao Itau VISA;40306;Estacionamento;PROGRESS PARK;10
10-Aug-17;20203;Cartao Itau VISA;40306;Estacionamento;PARE BEM ESTACIONAMENTO;27
4-Oct-17;20203;Cartao Itau VISA;40306;Estacionamento;FORMULA PARK;30
11-Oct-17;20203;Cartao Itau VISA;40306;Estacionamento;STILO PARK ESTACIONAME;10
28-Jan-17;10101;Carteira;40306;Estacionamento;;50
28-Apr-15;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-ROD ESTACIM-28/04;30
29-Apr-15;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-ARTE PARK -29/04;10
29-Apr-15;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-GRSA INSPER-29/04;17.15
30-Apr-15;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-VALMI ESTAC-30/04;18
6-May-15;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-ESTACIONAME-06/05;15
7-May-15;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-ESTACIONAME-07/05;17
12-May-15;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-ESTACIONAME-12/05;25
14-May-15;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-ESTACIONAME-14/05;25
15-May-15;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-ESTACIONAME-15/05;20
19-May-15;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-ESTACIONAME-19/05;20
21-May-15;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-ESTACIONAME-21/05;25
22-May-15;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-ESTAPAR OTH-22/05;24
26-May-15;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-ESTACIONAME-26/05;25
28-May-15;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-ESTACIONAME-28/05;30
1-Jun-15;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-ESTACIONAME-01/06;25
3-Jun-15;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-ESTACIONAME-03/06;25
10-Jun-15;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-PARME -10/06;20
15-Jun-15;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-LET S PARK -15/06;25
16-Jun-15;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-ESTACIONAME-16/06;25
18-Jun-15;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-CAR PARKING-18/06;15
19-Jun-15;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-ESTACIONAME-19/06;25
7-Jul-15;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-ESTACIONAME-07/07;30
17-Jul-15;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-ESTACIONAME-17/07;25
27-Jul-15;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-PARME -27/07;19
22-Sep-15;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-ESTACIONAME-22/09;25
28-Sep-15;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-ESTACIONAME-28/09;20
7-Oct-15;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-ESTACIONAME-07/10;25
9-Oct-15;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-RRM EST E G-09/10;30
13-Oct-15;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-MS ESTACION-12/10;40
15-Oct-15;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-ESTACIONAME-15/10;20
16-Oct-15;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-ESTACIONAME-16/10;20
19-Oct-15;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-ESTACIONAME-19/10;20
23-Oct-15;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-ESTACIONAME-23/10;20
26-Oct-15;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-ESTACIONAME-26/10;20
28-Oct-15;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-ESTACIONAME-28/10;20
4-Nov-15;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-ESTACIONAME-04/11;20
5-Nov-15;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-ESTACIONAME-05/11;20
23-Nov-15;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-BIEI PARK -21/11;12
26-Nov-15;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-FORMULA PAR-26/11;20
26-Nov-15;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-REDE PARK -26/11;18
7-Dec-15;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-MASSIS ESTA-06/12;25
7-Dec-15;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-REDE PARK -05/12;20
8-Dec-15;10103;Conta Corrente Itau;40306;Estacionamento;INT PAG TIT BANCO 033;300
20-Jan-16;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-GARAGEM GRA-20/01;34
4-Feb-16;10103;Conta Corrente Itau;40306;Estacionamento;INT PAG TIT BANCO 033;300
15-Feb-16;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-ESTAC SHOP-15/02;14
9-Mar-16;10103;Conta Corrente Itau;40306;Estacionamento;INT PAG TIT BANCO 033;300
17-Mar-16;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-VALET CENTE-17/03;26
6-May-16;10103;Conta Corrente Itau;40306;Estacionamento;INT PAG TIT BANCO 033;300
8-Jul-16;10103;Conta Corrente Itau;40306;Estacionamento;INT PAG TIT 033;300
14-Jul-16;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-PROFISSIONA-14/07;60
26-Jul-16;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-PROFISSIONA-26/07;50
11-Aug-16;10103;Conta Corrente Itau;40306;Estacionamento;INT PAG TIT BANCO 033;300
19-Sep-16;10103;Conta Corrente Itau;40306;Estacionamento;DOC INT 440636;300
3-Oct-16;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-JFG VALLET -01/10;43
7-Oct-16;10103;Conta Corrente Itau;40306;Estacionamento;INT PAG TIT BANCO 033;300
10-Oct-16;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-BRASILPARK -10/10;10
10-Oct-16;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-MR2 PARKING-10/10;18
13-Oct-16;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-BOSQUE PARK-13/10;15
19-Oct-16;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-YARD ESTACI-19/10;12
24-Oct-16;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-ESTANET EST-24/10;29
26-Oct-16;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-YARD ESTACI-26/10;17
1-Dec-16;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-BOSQUE PARK-01/12;15
2-Feb-17;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-MAC PARK -02/02;20
16-Mar-17;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-MAC PARK -16/03;20
22-Mar-17;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-MAC PARK -22/03;20
6-Apr-17;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-MAC PARK -06/04;20
7-Apr-17;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-MAC PARK -07/04;20
12-Apr-17;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-MAC PARK -12/04;20
19-Apr-17;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-MAC PARK -19/04;20
26-Apr-17;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-MAC PARK -26/04;20
28-Apr-17;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-MAC PARK -28/04;20
3-May-17;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-MAC PARK -03/05;20
5-May-17;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-MAC PARK -05/05;20
8-May-17;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-MAC PARK -08/05;20
8-May-17;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-POP PARK -06/05;52
15-May-17;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-MAC PARK -15/05;15
22-May-17;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-MAC PARK -22/05;15
23-May-17;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-MAC PARK -23/05;15
24-May-17;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-FORFIT ITAI-24/05;6
30-May-17;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-MAC PARK -30/05;15
31-May-17;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-MAC PARK -31/05;15
7-Jun-17;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-MAC PARK -07/06;15
8-Jun-17;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-MAC PARK -08/06;15
9-Jun-17;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-MAC PARK -09/06;15
13-Jun-17;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-MAC PARK -13/06;15
14-Jun-17;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-CREDPARK ES-14/06;15
14-Jun-17;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-MAC PARK -14/06;15
19-Jun-17;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-MAC PARK -19/06;15
20-Jun-17;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-MAC PARK -20/06;15
21-Jun-17;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-CRED PARK E-21/06;15
21-Jun-17;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-MAC PARK -21/06;15
22-Jun-17;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-YARD ESTACI-22/06;24
23-Jun-17;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-YARD ESTACI-23/06;14
26-Jun-17;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-CREDPARK ES-26/06;15
28-Jun-17;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-MAC PARK -28/06;15
30-Jun-17;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-MAC PARK -30/06;15
4-Jul-17;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-MAC PARK -04/07;15
5-Jul-17;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-CREDPARK ES-05/07;15
5-Jul-17;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-MAC PARK -05/07;15
6-Jul-17;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-MAC PARK -06/07;15
7-Jul-17;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-MAC PARK -07/07;15
10-Jul-17;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-CREDPARK ES-10/07;15
12-Jul-17;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-MAC PARK -12/07;15
19-Jul-17;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-CREDPARK ES-19/07;15
25-Jul-17;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-MAC PARK -25/07;15
31-Jul-17;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-MAC PARK -31/07;15
8-Aug-17;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-MAC PARK -08/08;15
9-Aug-17;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-SCALAPARK -09/08;5
15-Aug-17;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-MAC PARK -15/08;15
18-Aug-17;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-MAC PARK -19/08;15
4-Sep-17;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-MAC PARK -04/09;15
5-Sep-17;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-MAC PARK -05/09;15
6-Sep-17;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-MAC PARK -06/09;15
14-Sep-17;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-MAC PARK -14/09;15
19-Sep-17;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-MAC PARK -19/09;15
29-Sep-17;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-MAC PARK -29/09;18
4-Oct-17;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-MAC PARK -04/10;18
6-Oct-17;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-MAC PARK -06/10;18
9-Oct-17;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-MAC PARK -09/10;18
17-Oct-17;10103;Conta Corrente Itau;40306;Estacionamento;RSHOP-MAC PARK -17/10;18
9-Jan-17;20202;Cartao Itau Master;40401;Farmacia;DROGA RAIA F77 57.75;57.75
30-Aug-17;20202;Cartao Itau Master;40401;Farmacia;REDE DROGARIA LITORAL;26.9
30-Aug-17;20202;Cartao Itau Master;40401;Farmacia;REDE DROGARIA LITORAL;39.4
1-May-16;20203;Cartao Itau VISA;40401;Farmacia;DROGA RAIA F77;33.91
15-May-16;20203;Cartao Itau VISA;40401;Farmacia;DROGA RAIA F77;72.23
22-Jun-16;20203;Cartao Itau VISA;40401;Farmacia;DROGA RAIA F77;29.6
31-Aug-16;20203;Cartao Itau VISA;40401;Farmacia;DROGA RAIA F77;15
2-May-17;20203;Cartao Itau VISA;40401;Farmacia;DROGARIA ONOFRE;22.62
16-May-17;20203;Cartao Itau VISA;40401;Farmacia;DROGA RAIA F77 15.38;15.38
19-May-17;20203;Cartao Itau VISA;40401;Farmacia;FARMACIA AVENIDA 7.69;7.69
17-Jul-17;20203;Cartao Itau VISA;40401;Farmacia;Droga Raia;35.93
16-Aug-17;20203;Cartao Itau VISA;40401;Farmacia;DROGA RAIA F77;64.12
26-Aug-17;20203;Cartao Itau VISA;40401;Farmacia;DROGARIA CONTI MIRANDA;2.45
26-Aug-17;20203;Cartao Itau VISA;40401;Farmacia;DROGARIA SAUDE;33.6
5-Jun-15;10103;Conta Corrente Itau;40401;Farmacia;RSHOP-DEMAISFARMA-04/06;35.13
1-Jul-15;10103;Conta Corrente Itau;40401;Farmacia;RSHOP-DROGARIA ST-01/07;28
17-Aug-15;10103;Conta Corrente Itau;40401;Farmacia;RSHOP-DROGARIA CR-16/08;11
27-Aug-15;10103;Conta Corrente Itau;40401;Farmacia;RSHOP-DROGA RAIA -27/08;24.23
8-Oct-15;10103;Conta Corrente Itau;40401;Farmacia;RSHOP-DROGA RAIA -08/10;35.48
13-Oct-15;10103;Conta Corrente Itau;40401;Farmacia;RSHOP-DROGARIA SA-13/10;24.56
16-Oct-15;10103;Conta Corrente Itau;40401;Farmacia;RSHOP-DROGARIA SA-16/10;9.5
10-Nov-15;10103;Conta Corrente Itau;40401;Farmacia;RSHOP-DROGARIA SA-10/11;26.94
21-Jan-16;10103;Conta Corrente Itau;40401;Farmacia;RSHOP-DROGA RAIA -21/01;46
29-Feb-16;10103;Conta Corrente Itau;40401;Farmacia;RSHOP-DROGA RAIA -29/02;19.34
1-Mar-16;10103;Conta Corrente Itau;40401;Farmacia;RSHOP-DROGA RAIA -01/03;14.44
2-Feb-17;10103;Conta Corrente Itau;40401;Farmacia;RSHOP-DROGA RAIA -02/02;33.67
25-Sep-15;20202;Cartao Itau Master;40501;Festas. Shows & Eventos;SITE INGRESSORAPIDOCO;236
4-Oct-15;20202;Cartao Itau Master;40501;Festas. Shows & Eventos;Ingresso  ponto com RJ;49.7
30-Oct-15;20202;Cartao Itau Master;40501;Festas. Shows & Eventos;Ingresso Rapido;59
15-Nov-15;20202;Cartao Itau Master;40501;Festas. Shows & Eventos;Ingresso com RJ;33.63
8-Aug-16;20202;Cartao Itau Master;40501;Festas. Shows & Eventos;Poker;300.57
4-Oct-16;20202;Cartao Itau Master;40501;Festas. Shows & Eventos;EVB*DEKMANTEL FESTIVAL;357.5
1-Apr-16;20203;Cartao Itau VISA;40501;Festas. Shows & Eventos;01/04 JAZZNOSFUNDOS 70.00;70
2-Apr-16;20203;Cartao Itau VISA;40501;Festas. Shows & Eventos;02/04 JAZZB RESTAURANTE E BA 56.10;56.1
8-Aug-16;20203;Cartao Itau VISA;40501;Festas. Shows & Eventos;Poker;354.17
14-Aug-16;20203;Cartao Itau VISA;40501;Festas. Shows & Eventos;INGRESSO EXPRESSO;16
14-Aug-16;20203;Cartao Itau VISA;40501;Festas. Shows & Eventos;INGRESSO EXPRESSO;53
26-Sep-16;20203;Cartao Itau VISA;40501;Festas. Shows & Eventos;POPLOAD SERVICOS J01/02;207
26-Sep-16;20203;Cartao Itau VISA;40501;Festas. Shows & Eventos;POPLOAD SERVICOS JSSL;207
20-Oct-16;20203;Cartao Itau VISA;40501;Festas. Shows & Eventos;INGRESSE*NASINTERNAS5A;99
22-Oct-16;20203;Cartao Itau VISA;40501;Festas. Shows & Eventos;JEROME BAR LTDA - EPP;192.5
17-May-17;20203;Cartao Itau VISA;40501;Festas. Shows & Eventos;TKTS FOR FUN 308.00;308
27-Apr-15;10103;Conta Corrente Itau;40501;Festas. Shows & Eventos;RSHOP-INGRESSOS -26/04;20
27-Apr-15;10103;Conta Corrente Itau;40501;Festas. Shows & Eventos;RSHOP-INGRESSOS -26/04;40
25-May-15;10103;Conta Corrente Itau;40501;Festas. Shows & Eventos;RSHOP-CLASH CLUB -25/05;37
25-May-15;10103;Conta Corrente Itau;40501;Festas. Shows & Eventos;RSHOP-CLASH CLUB -25/05;50
6-Jul-15;10103;Conta Corrente Itau;40501;Festas. Shows & Eventos;RSHOP-INGRESSOS -05/07;16
14-Oct-15;10103;Conta Corrente Itau;40501;Festas. Shows & Eventos;RSHOP-JAZZNOSFUND-14/10;25
15-Oct-15;10103;Conta Corrente Itau;40501;Festas. Shows & Eventos;RSHOP-JAZZB RESTA-15/10;36.3
12-Nov-15;10103;Conta Corrente Itau;40501;Festas. Shows & Eventos;RSHOP-AUDIO PROMO-13/11;120
18-Jan-16;10103;Conta Corrente Itau;40501;Festas. Shows & Eventos;RSHOP-JAZZNOSFUND-17/01;25
23-Feb-16;10103;Conta Corrente Itau;40501;Festas. Shows & Eventos;TBI 297830812-6 C/C;276
1-Mar-16;10103;Conta Corrente Itau;40501;Festas. Shows & Eventos;TBI 107332545-6Ing RS;1200.00
7-Mar-16;10103;Conta Corrente Itau;40501;Festas. Shows & Eventos;RSHOP-INGRESSOS -05/03;32
7-Mar-16;10103;Conta Corrente Itau;40501;Festas. Shows & Eventos;RSHOP-INGRESSOS -05/03;40
8-Mar-16;10103;Conta Corrente Itau;40501;Festas. Shows & Eventos;INT TED 7450032038620294;1100.00
10-Oct-16;10103;Conta Corrente Itau;40501;Festas. Shows & Eventos;TBI 046662038-2CAIO VEN;130
18-Oct-16;10103;Conta Corrente Itau;40501;Festas. Shows & Eventos;DOC INT 955969;100
9-Aug-16;10103;Conta Corrente Itau;40104;Gas;INT COMGAS 74300151;9.74
24-Aug-16;10103;Conta Corrente Itau;40104;Gas;INT COMGAS 73200170;14.34
27-Sep-16;10103;Conta Corrente Itau;40104;Gas;INT COMGAS 73200173;9.22
18-Nov-16;10103;Conta Corrente Itau;40104;Gas;INT COMGAS 73100176;9.22
29-Dec-16;10103;Conta Corrente Itau;40104;Gas;INT COMGAS 73200178 æ æ ææ;14.33
